,image_type,timestamp
0,0,1583258059.703183
1,0,1583258060.603215
2,1,1583258061.504122
3,0,1583258062.224065
4,0,1583258063.004015
5,0,1583258063.844485
6,1,1583258064.564268
7,1,1583258065.405072
8,0,1583258066.245221
9,1,1583258067.085284
10,0,1583258067.866744
11,0,1583258068.765633
12,0,1583258069.60727
13,0,1583258070.446925
14,0,1583258071.107208
15,1,1583258071.827394
16,0,1583258072.667863
17,0,1583258073.387972
18,0,1583258074.108637
19,0,1583258075.008079
20,1,1583258075.848767
21,1,1583258076.56836
22,1,1583258077.409116
23,0,1583258078.309506
24,1,1583258079.029025
25,1,1583258079.810349
26,1,1583258080.589214
27,1,1583258081.371161
28,1,1583258082.210939
29,1,1583258083.050581
30,0,1583258083.890754
31,1,1583258084.730407
32,0,1583258085.631429
33,0,1583258086.351419
34,0,1583258087.131796
35,0,1583258087.852306
36,1,1583258088.692161
37,1,1583258089.413143
38,1,1583258090.192566
39,1,1583258090.972525
40,0,1583258091.813219
41,1,1583258092.653138
42,0,1583258093.373384
43,0,1583258094.154147
44,1,1583258094.87425
45,1,1583258095.774308
46,1,1583258096.494331
47,1,1583258097.335149
48,0,1583258098.174913
49,1,1583258099.014957
50,1,1583258099.73541
51,1,1583258100.515928
52,0,1583258101.235965
53,1,1583258102.015957
54,0,1583258102.855793
55,1,1583258103.636372
56,1,1583258104.356867
57,0,1583258105.137286
58,0,1583258105.976902
59,1,1583258106.817644
60,0,1583258107.658244
61,1,1583258108.43766
62,1,1583258109.27784
63,1,1583258110.177949
64,0,1583258111.018658
65,1,1583258111.859164
66,0,1583258112.638536
67,1,1583258113.479403
68,1,1583258114.199265
69,1,1583258115.100333
70,0,1583258115.879729
71,1,1583258116.720307
72,0,1583258117.621361
73,1,1583258118.340508
74,0,1583258119.181162
75,1,0.0
76,1,0.0
77,1,0.0
78,0,0.0
79,1,0.0
80,1,0.0
81,0,0.0
82,1,0.0
83,0,0.0
84,1,0.0
85,1,0.0
86,1,0.0
87,0,0.0
88,1,0.0
89,1,0.0
90,1,0.0
91,1,0.0
92,0,0.0
93,1,0.0
94,1,0.0
95,0,0.0
96,1,0.0
97,0,0.0
98,1,0.0
99,0,0.0
100,0,0.0
101,1,0.0
102,0,0.0
103,0,0.0
104,1,0.0
105,0,0.0
106,1,0.0
107,0,0.0
108,1,0.0
109,0,0.0
110,1,0.0
111,1,0.0
112,0,0.0
113,1,0.0
114,1,0.0
115,0,0.0
116,1,0.0
117,0,0.0
118,0,0.0
119,0,0.0
120,0,0.0
121,0,0.0
122,0,0.0
123,0,0.0
124,1,0.0
125,0,0.0
126,0,0.0
127,0,0.0
128,1,0.0
129,1,0.0
130,1,0.0
131,0,0.0
132,1,0.0
133,1,0.0
134,1,0.0
135,1,0.0
136,0,0.0
137,1,0.0
138,1,0.0
139,1,0.0
140,1,0.0
141,1,0.0
142,0,0.0
143,1,0.0
144,0,0.0
145,0,0.0
146,1,0.0
147,0,0.0
148,0,0.0
149,0,0.0
150,1,0.0
151,0,0.0
152,0,0.0
153,0,0.0
154,1,0.0
155,0,0.0
156,1,0.0
157,0,0.0
158,0,0.0
159,1,0.0
160,0,0.0
161,1,0.0
162,1,0.0
163,0,0.0
164,1,0.0
165,0,0.0
166,1,0.0
167,1,0.0
168,0,0.0
169,1,0.0
170,1,0.0
171,0,0.0
172,0,0.0
173,0,0.0
174,0,0.0
175,1,0.0
176,1,0.0
177,1,0.0
178,1,0.0
179,0,0.0
180,0,0.0
181,0,0.0
182,1,0.0
183,0,0.0
184,0,0.0
185,1,0.0
186,1,0.0
187,0,0.0
188,0,0.0
189,1,0.0
190,0,0.0
191,0,0.0
192,0,0.0
193,0,0.0
194,0,0.0
195,0,0.0
196,0,0.0
197,1,0.0
198,1,0.0
199,1,0.0
200,1,0.0
201,0,0.0
202,1,0.0
203,1,0.0
204,1,0.0
205,1,0.0
206,1,0.0
207,0,0.0
208,1,0.0
209,0,0.0
210,0,0.0
211,0,0.0
212,1,0.0
213,1,0.0
214,1,0.0
215,0,0.0
216,1,0.0
217,1,0.0
218,0,0.0
219,1,0.0
220,0,0.0
221,1,0.0
222,1,0.0
223,0,0.0
224,0,0.0
225,1,0.0
226,1,0.0
227,1,0.0
228,0,0.0
229,1,0.0
230,1,0.0
231,1,0.0
232,0,0.0
233,0,0.0
234,0,0.0
235,0,0.0
236,1,0.0
237,0,0.0
238,0,0.0
239,1,0.0
240,0,0.0
241,1,0.0
242,1,0.0
243,1,0.0
244,1,0.0
245,1,0.0
246,1,0.0
247,0,0.0
248,1,0.0
249,1,0.0
250,1,0.0
251,0,0.0
252,1,0.0
253,0,0.0
254,0,0.0
255,1,0.0
256,1,0.0
257,1,0.0
258,1,0.0
259,0,0.0
260,1,0.0
261,0,0.0
262,1,0.0
263,0,0.0
264,1,0.0
265,1,0.0
266,1,0.0
267,1,0.0
268,1,0.0
269,1,0.0
270,0,0.0
271,1,0.0
272,1,0.0
273,0,0.0
274,0,0.0
275,1,0.0
276,0,0.0
277,1,0.0
278,1,0.0
279,1,0.0
280,0,0.0
281,1,0.0
282,0,0.0
283,1,0.0
284,1,0.0
285,0,0.0
286,1,0.0
287,0,0.0
288,1,0.0
289,1,0.0
290,1,0.0
291,1,0.0
292,0,0.0
293,0,0.0
294,0,0.0
295,1,0.0
296,0,0.0
297,0,0.0
298,1,0.0
299,1,0.0
300,1,0.0
301,1,0.0
302,0,0.0
303,1,0.0
304,0,0.0
305,0,0.0
306,0,0.0
307,0,0.0
308,1,0.0
309,1,0.0
310,0,0.0
311,0,0.0
312,0,0.0
313,1,0.0
314,1,0.0
315,1,0.0
316,0,0.0
317,0,0.0
318,0,0.0
319,1,0.0
320,0,0.0
321,0,0.0
322,0,0.0
323,0,0.0
324,1,0.0
325,1,0.0
326,0,0.0
327,0,0.0
328,1,0.0
329,1,0.0
330,1,0.0
331,0,0.0
332,1,0.0
333,1,0.0
334,1,0.0
335,1,0.0
336,1,0.0
337,1,0.0
338,1,0.0
339,0,0.0
340,1,0.0
341,0,0.0
342,1,0.0
343,0,0.0
344,0,0.0
345,0,0.0
346,1,0.0
347,1,0.0
348,0,0.0
349,1,0.0
350,1,0.0
351,0,0.0
352,1,0.0
353,1,0.0
354,1,0.0
355,1,0.0
356,1,0.0
357,0,0.0
358,1,0.0
359,0,0.0
360,0,0.0
361,0,0.0
362,1,0.0
363,0,0.0
364,0,0.0
365,1,0.0
366,0,0.0
367,0,0.0
368,1,0.0
369,1,0.0
370,1,0.0
371,1,0.0
372,0,0.0
373,1,0.0
374,0,0.0
375,1,0.0
376,0,0.0
377,0,0.0
378,0,0.0
379,1,0.0
380,0,0.0
381,0,0.0
382,1,0.0
383,1,0.0
384,1,0.0
385,1,0.0
386,1,0.0
387,1,0.0
388,0,0.0
389,1,0.0
390,1,0.0
391,1,0.0
392,0,0.0
393,1,0.0
394,1,0.0
395,0,0.0
396,1,0.0
397,0,0.0
398,1,0.0
399,0,0.0
400,1,0.0
401,1,0.0
402,1,0.0
403,0,0.0
404,0,0.0
405,0,0.0
406,0,0.0
407,0,0.0
408,0,0.0
409,0,0.0
410,1,0.0
411,1,0.0
412,0,0.0
413,1,0.0
414,1,0.0
415,0,0.0
416,1,0.0
417,0,0.0
418,1,0.0
419,0,0.0
420,0,0.0
421,1,0.0
422,0,0.0
423,0,0.0
424,0,0.0
425,0,0.0
426,0,0.0
427,1,0.0
428,1,0.0
429,1,0.0
430,1,0.0
431,1,0.0
432,0,0.0
433,0,0.0
434,0,0.0
435,0,0.0
436,1,0.0
437,1,0.0
438,0,0.0
439,1,0.0
440,0,0.0
441,1,0.0
442,0,0.0
443,1,0.0
444,0,0.0
445,0,0.0
446,0,0.0
447,1,0.0
448,0,0.0
449,1,0.0
450,1,0.0
451,1,0.0
452,0,0.0
453,0,0.0
454,0,0.0
455,1,0.0
456,1,0.0
457,0,0.0
458,0,0.0
459,0,0.0
460,0,0.0
461,0,0.0
462,0,0.0
463,0,0.0
464,0,0.0
465,1,0.0
466,0,0.0
467,0,0.0
468,0,0.0
469,1,0.0
470,1,0.0
471,0,0.0
472,1,0.0
473,0,0.0
474,1,0.0
475,0,0.0
476,1,0.0
477,1,0.0
478,1,0.0
479,0,0.0
480,1,0.0
481,1,0.0
482,0,0.0
483,0,0.0
484,1,0.0
485,0,0.0
486,0,0.0
487,1,0.0
488,1,0.0
489,0,0.0
490,0,0.0
491,0,0.0
492,1,0.0
493,1,0.0
494,0,0.0
495,1,0.0
496,0,0.0
497,0,0.0
498,0,0.0
499,1,0.0
500,1,0.0
501,0,0.0
502,0,0.0
503,0,0.0
504,0,0.0
505,1,0.0
506,0,0.0
507,0,0.0
508,1,0.0
509,0,0.0
510,0,0.0
511,1,0.0
512,1,0.0
513,0,0.0
514,1,0.0
515,1,0.0
516,1,0.0
517,1,0.0
518,0,0.0
519,1,0.0
520,0,0.0
521,0,0.0
522,1,0.0
523,1,0.0
524,0,0.0
525,1,0.0
526,1,0.0
527,0,0.0
528,0,0.0
529,1,0.0
530,0,0.0
531,1,0.0
532,1,0.0
533,0,0.0
534,0,0.0
535,0,0.0
536,1,0.0
537,1,0.0
538,1,0.0
539,0,0.0
540,0,0.0
541,0,0.0
542,1,0.0
543,0,0.0
544,0,0.0
545,0,0.0
546,1,0.0
547,1,0.0
548,1,0.0
549,0,0.0
550,0,0.0
551,0,0.0
552,1,0.0
553,0,0.0
554,0,0.0
555,0,0.0
556,1,0.0
557,0,0.0
558,0,0.0
559,0,0.0
560,1,0.0
561,1,0.0
562,1,0.0
563,1,0.0
564,0,0.0
565,1,0.0
566,0,0.0
567,0,0.0
568,0,0.0
569,0,0.0
570,0,0.0
571,1,0.0
572,1,0.0
573,0,0.0
574,0,0.0
575,1,0.0
576,0,0.0
577,1,0.0
578,0,0.0
579,0,0.0
580,1,0.0
581,1,0.0
582,1,0.0
583,0,0.0
584,1,0.0
585,0,0.0
586,1,0.0
587,0,0.0
588,1,0.0
589,1,0.0
590,0,0.0
591,1,0.0
592,0,0.0
593,0,0.0
594,1,0.0
595,0,0.0
596,1,0.0
597,0,0.0
598,1,0.0
599,1,0.0
600,0,0.0
601,0,0.0
602,0,0.0
603,1,0.0
604,0,0.0
605,1,0.0
606,0,0.0
607,0,0.0
608,0,0.0
609,1,0.0
610,1,0.0
611,1,0.0
612,0,0.0
613,0,0.0
614,0,0.0
615,0,0.0
616,1,0.0
617,0,0.0
618,0,0.0
619,0,0.0
620,0,0.0
621,1,0.0
622,1,0.0
623,0,0.0
624,0,0.0
625,1,0.0
626,0,0.0
627,1,0.0
628,0,0.0
629,1,0.0
630,1,0.0
631,1,0.0
632,0,0.0
633,1,0.0
634,0,0.0
635,0,0.0
636,1,0.0
637,1,0.0
638,0,0.0
639,1,0.0
640,1,0.0
641,1,0.0
642,1,0.0
643,1,0.0
644,0,0.0
645,1,0.0
646,0,0.0
647,1,0.0
648,1,0.0
649,0,0.0
650,0,0.0
651,1,0.0
652,0,0.0
653,1,0.0
654,1,0.0
655,1,0.0
656,0,0.0
657,1,0.0
658,1,0.0
659,0,0.0
660,1,0.0
661,1,0.0
662,1,0.0
663,0,0.0
664,1,0.0
665,0,0.0
666,1,0.0
667,1,0.0
668,1,0.0
669,1,0.0
670,1,0.0
671,0,0.0
672,1,0.0
673,0,0.0
674,1,0.0
675,0,0.0
676,1,0.0
677,0,0.0
678,1,0.0
679,0,0.0
680,0,0.0
681,0,0.0
682,0,0.0
683,0,0.0
684,0,0.0
685,1,0.0
686,1,0.0
687,0,0.0
688,0,0.0
689,0,0.0
690,0,0.0
691,0,0.0
692,0,0.0
693,1,0.0
694,0,0.0
695,0,0.0
696,1,0.0
697,0,0.0
698,0,0.0
699,0,0.0
700,0,0.0
701,1,0.0
702,1,0.0
703,0,0.0
704,0,0.0
705,1,0.0
706,0,0.0
707,1,0.0
708,1,0.0
709,0,0.0
710,1,0.0
711,0,0.0
712,0,0.0
713,0,0.0
714,1,0.0
715,1,0.0
716,1,0.0
717,1,0.0
718,1,0.0
719,1,0.0
720,1,0.0
721,0,0.0
722,1,0.0
723,1,0.0
724,1,0.0
725,1,0.0
726,1,0.0
727,1,0.0
728,1,0.0
729,1,0.0
730,1,0.0
731,0,0.0
732,1,0.0
733,1,0.0
734,1,0.0
735,1,0.0
736,1,0.0
737,0,0.0
738,1,0.0
739,0,0.0
740,0,0.0
741,1,0.0
742,0,0.0
743,1,0.0
744,1,0.0
745,0,0.0
746,1,0.0
747,1,0.0
748,1,0.0
749,1,0.0
750,0,0.0
751,0,0.0
752,0,0.0
753,0,0.0
754,1,0.0
755,0,0.0
756,1,0.0
757,1,0.0
758,1,0.0
759,1,0.0
760,0,0.0
761,0,0.0
762,1,0.0
763,1,0.0
764,0,0.0
765,1,0.0
766,1,0.0
767,1,0.0
768,1,0.0
769,0,0.0
770,1,0.0
771,0,0.0
772,1,0.0
773,1,0.0
774,0,0.0
775,1,0.0
776,1,0.0
777,1,0.0
778,1,0.0
779,1,0.0
780,0,0.0
781,1,0.0
782,1,0.0
783,0,0.0
784,0,0.0
785,1,0.0
786,0,0.0
787,1,0.0
788,0,0.0
789,1,0.0
790,0,0.0
791,0,0.0
792,0,0.0
793,1,0.0
794,0,0.0
795,1,0.0
796,0,0.0
797,1,0.0
798,1,0.0
799,0,0.0
800,0,0.0
801,1,0.0
802,1,0.0
803,0,0.0
804,0,0.0
805,0,0.0
806,1,0.0
807,0,0.0
808,1,0.0
809,1,0.0
810,0,0.0
811,1,0.0
812,0,0.0
813,0,0.0
814,0,0.0
815,1,0.0
816,0,0.0
817,1,0.0
818,1,0.0
819,1,0.0
820,0,0.0
821,0,0.0
822,1,0.0
823,0,0.0
824,0,0.0
825,1,0.0
826,1,0.0
827,0,0.0
828,0,0.0
829,0,0.0
830,0,0.0
831,1,0.0
832,0,0.0
833,1,0.0
834,0,0.0
835,1,0.0
836,0,0.0
837,1,0.0
838,1,0.0
839,1,0.0
840,0,0.0
841,0,0.0
842,1,0.0
843,0,0.0
844,0,0.0
845,0,0.0
846,0,0.0
847,0,0.0
848,1,0.0
849,0,0.0
850,0,0.0
851,1,0.0
852,0,0.0
853,0,0.0
854,0,0.0
855,1,0.0
856,0,0.0
857,0,0.0
858,0,0.0
859,1,0.0
860,0,0.0
861,0,0.0
862,1,0.0
863,1,0.0
864,1,0.0
865,1,0.0
866,1,0.0
867,0,0.0
868,1,0.0
869,0,0.0
870,0,0.0
871,1,0.0
872,1,0.0
873,0,0.0
874,1,0.0
875,0,0.0
876,1,0.0
877,0,0.0
878,1,0.0
879,1,0.0
880,1,0.0
881,1,0.0
882,0,0.0
883,1,0.0
884,0,0.0
885,1,0.0
886,1,0.0
887,0,0.0
888,1,0.0
889,1,0.0
890,1,0.0
891,1,0.0
892,1,0.0
893,0,0.0
894,1,0.0
895,0,0.0
896,1,0.0
897,1,0.0
898,1,0.0
899,0,0.0
900,1,0.0
901,0,0.0
902,0,0.0
903,0,0.0
904,0,0.0
905,1,0.0
906,0,0.0
907,1,0.0
908,0,0.0
909,0,0.0
910,1,0.0
911,1,0.0
912,0,0.0
913,0,0.0
914,1,0.0
915,0,0.0
916,0,0.0
917,0,0.0
918,1,0.0
919,1,0.0
920,1,0.0
921,0,0.0
922,0,0.0
923,0,0.0
924,0,0.0
925,0,0.0
926,1,0.0
927,0,0.0
928,0,0.0
929,1,0.0
930,0,0.0
931,1,0.0
932,1,0.0
933,1,0.0
934,1,0.0
935,1,0.0
936,1,0.0
937,0,0.0
938,1,0.0
939,1,0.0
940,1,0.0
941,1,0.0
942,1,0.0
943,1,0.0
944,0,0.0
945,0,0.0
946,1,0.0
947,0,0.0
948,1,0.0
949,1,0.0
950,0,0.0
951,0,0.0
952,1,0.0
953,1,0.0
954,1,0.0
955,1,0.0
956,1,0.0
957,1,0.0
958,0,0.0
959,1,0.0
960,1,0.0
961,1,0.0
962,0,0.0
963,0,0.0
964,1,0.0
965,1,0.0
966,0,0.0
967,0,0.0
968,0,0.0
969,0,0.0
970,0,0.0
971,1,0.0
972,1,0.0
973,1,0.0
974,0,0.0
975,1,0.0
976,0,0.0
977,0,0.0
978,0,0.0
979,0,0.0
980,0,0.0
981,1,0.0
982,0,0.0
983,0,0.0
984,1,0.0
985,1,0.0
986,0,0.0
987,1,0.0
988,1,0.0
989,0,0.0
990,0,0.0
991,0,0.0
992,1,0.0
993,1,0.0
994,0,0.0
995,0,0.0
996,1,0.0
997,0,0.0
998,1,0.0
999,0,0.0
1000,0,0.0
1001,1,0.0
1002,0,0.0
1003,1,0.0
1004,1,0.0
1005,1,0.0
1006,0,0.0
